video_id,channel_id,title,description,tags,published_at,category_id,category_name,duration,definition,caption,default_audio_language,default_language,thumbnail_url,made_for_kids
BNNSdWcFTuY,UCgnFSj7jQffD5V5m05j4dPw,"ප්‍රමිතියෙන් තොර ගල් අඟුරු ගනුදෙනුවෙන් රුපියල් බිලියන 4.5ක පාඩුවක්, කොමිසමේදී හෙළිවෙයි!","ප්‍රමිතියෙන් තොර ගල් අඟුරු ගනුදෙනුවෙන් රුපියල් බිලියන 4.5ක පාඩුවක්, කොමිසමේදී හෙළිවෙයි!
#LKA #News1st #SL #Srilanka #HLG #MAC
Newsfirst.lk is a leading news website in Sri Lanka that provides a wide range of news and information on current events, politics, sports, weather, exams, business, entertainment, and world news. The website is known for its comprehensive coverage of breaking news and top stories from around the country and is a reliable source of up-to-date news and information. In addition to its news coverage, Newsfirst.lk also offers a variety of features and multimedia content, including video reports, podcasts, and photo galleries. Overall, Newsfirst.lk is an excellent resource for staying informed about the latest developments in Sri Lanka and around the world.


👉 Facebook Channel: https://m.me/j/AbaQ5X0ZEJrNW3q2/
👉 Whatsapp Channel එකට එකතු වෙන්න https://news1st.lk/WhatsappChannel
👉 Subscribe us: https://www.youtube.com/NewsFirstSrilanka

👉 JOIN US 
📌 Whatsapp - https://news1st.lk/whatsappg9
📌 Telegram - https://news1st.lk/Telegram  
📌 Viber - https://news1st.lk/viber  

👉 FOLLOW US    
📌Instagram - https://news1st.lk/instagram 
📌Youtube - https://news1st.lk/youtube 
📌Twitter - https://news1st.lk/twitter 
📌Tiktok - https://news1st.lk/tiktok 
📌Facebook - https://news1st.lk/facebook



Web: www.newsfirst.lk
Email: contact@newsfirst.lk
Telephone: +94 114792700

#News1st #SirasaTV #SirasaNews #BreakingNews #NewsLive #NewsfirstDigital #WithThePeople #NewsAtSeven #NewsAtTen  #WeReportYouDecide",breaking news sri lanka|cricket sri lanka|English news|Investigative journalism|Live streaming|sirasa news|sirasa tv|sri lanka|Sri Lanka news|Sri Lanka politics|Sri Lanka sports|TV news|ලංකා නිවුස්|ශ්‍රී ලංකා ප්‍රවෘත්ති|සිංහල නිව්ස්|news1st|Newsfirst Sri Lanka|Breaking News|Sri Lanka News Today|Sri Lanka News Live|Sri Lanka News Sinhala,2026-07-17T10:14:31Z,22,People & Blogs,PT1M31S,hd,false,si,si,https://i.ytimg.com/vi/BNNSdWcFTuY/hqdefault.jpg,False
uGXwAiSZ8R4,UCRDDfbYPHX_GUJ4lcQYTc8A,Kolamba Kattiya (කොළඹ කට්ටිය) | Episode 56 | 17th July 2026 | TV Derana,"Kolamba Kattiya (කොළඹ කට්ටිය) | Episode 56 | 17th July 2026 | TV Derana

Watch TV Derana Programmes & More Updates
https://www.youtube.com/channel/UCRDD...

Director : Jayaprakash Sivagurunadan

Script : Saddha Mangala Sooriyabandara

Produce : Chethani Wijethunga | Janaka Idippilige

Cinematography : Thusitha Anuradha

Editor : Wiranga Katipearachchi

Music : Vihanga Muthuthanthrige

Follow us on
🔗 Facebook 👉🏼 https://www.facebook.com/tvderanaoffi...
🔗 Instagram 👉🏼 https://www.instagram.com/tv_derana
🔗 Twitter 👉🏼 https://twitter.com/tvderana
🔗 TikTok 👉🏼 https://www.tiktok.com/@tvderanaofficial

TV Derana
SRI LANKA'S PREMIUM ENTERTAINMENT EXPERIENCE

#TVDerana #DeranaLK #KolambaKattiya #කොළඹකට්ටිය",TV Derana|Derana TV|Derana Teledramas|DeranaLK|TV Derana Offcial|Derana Programs|Derana Viral Clips|Tv Derana New|Kusal Maduranga|Madushan Hathlahawatta|Shenaya VanHoff|Nino Araliya Jayakodi|Dusheni Miurangi|Sujani Maduwanthi|Jagath Muthukumarana|Rathnalalani Jayakodi|kolaba kattiya|Derana New Drama|Derana Teledrama|kolaba kattiya today|කොළඹ කට්ටිය|colombo kattiya teledrama|Kolamba Kattiya (කොළඹ කට්ටිය) | Episode 56 | 17th July 2026 | TV Derana,2026-07-17T16:00:07Z,24,Entertainment,PT20M25S,hd,false,en,si,https://i.ytimg.com/vi/uGXwAiSZ8R4/hqdefault.jpg,False
1F6f4Z9ciS8,UCRDDfbYPHX_GUJ4lcQYTc8A,බහිනවා බිමට...😁😁 | Sitha Nidi Na,"බහිනවා බිමට...😁😁 | Sitha Nidi Na
Watch Full Episode 👉 https://youtu.be/JPTt2e_6-yY

Watch TV Derana Programmes & More Updates
https://www.youtube.com/channel/UCRDDfbYPHX_GUJ4lcQYTc8A

Follow us on
🔗 Facebook 👉🏼 https://www.facebook.com/tvderanaofficial
🔗 Instagram 👉🏼 https://www.instagram.com/tv_derana
🔗 Twitter 👉🏼 https://twitter.com/tvderana
🔗 TikTok 👉🏼 https://www.tiktok.com/@tvderanaofficial

TV Derana
SRI LANKA'S PREMIUM ENTERTAINMENT EXPERIENCE

#TVDerana #DeranaLK  #sithanidinateledrama",TV Derana|Derana TV|Derana Teledramas|DeranaLK|TV Derana Offcial|Derana Programs|Derana Entertainment|Derana Viral Clips|Tv Derana New|sithanidina|බහිනවා බිමට...😁😁 | Sitha Nidi Na,2026-07-17T06:33:25Z,24,Entertainment,PT1M20S,hd,false,en,si,https://i.ytimg.com/vi/1F6f4Z9ciS8/hqdefault.jpg,False
aX_iO_BiPh4,UCOtYyt7W5PmPnwQjWWF_Z-Q,ආදරේ බලෙන් ගන්න පුළුවන්ද? 😏,"ආදරේ බලෙන් ගන්න පුළුවන්ද? 😏
Aththamai Man Oyata Adarei - ඇත්තමයි මං ඔයාට ආදරෙයි | අද රාත්‍රී 9.00 ට හිරු TV තුළින්...

#HiruTV #AththamaiManOyataAdarei #ඇත්තමයි_මං_ඔයාට_ආදරෙයි",hiru tv|hiru tv digital|hiru tv sri lanka|hiru tv live|hiru tv official|hiru tv lk|hiru tv dramas|hiru tv teledramas|dramas hiru tv|teledramas hiru tv|hiru dramas|hiru teledramas|hiru tv programs|hiru tv drama clips|paata kurullo|hiru tv paata kurullo|ron soyaa|hiru tv ron soyaa|akurata yana welawe|podi waddo|happy hour|agara dagara|copy chat|Hiru Kumaru Adare Genalla|Amma|Tharu Adare|Sri Lanka Teledrama|Hiru TV Teledrama,2026-07-17T05:20:40Z,24,Entertainment,PT56S,hd,false,si,si,https://i.ytimg.com/vi/aX_iO_BiPh4/hqdefault.jpg,False
OpDIukQ_7zE,UCckltLEhFLv8Xz_lQhYfwmg,අද දවසේ කාටූන් විස්තරේ - Hiru News,"අද දවසේ කාටූන් විස්තරේ - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T04:27:27Z,25,News & Politics,PT4M17S,hd,false,si,si,https://i.ytimg.com/vi/OpDIukQ_7zE/hqdefault.jpg,False
fxNI8qrXp0w,UCckltLEhFLv8Xz_lQhYfwmg,රිමාන්ඩ් වී යළි ඇතුලට යන රඛිත සහ චරිත් - Hiru News,"රිමාන්ඩ් වී යළි ඇතුලට යන රඛිත සහ චරිත් - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T11:07:16Z,25,News & Politics,PT43S,hd,false,si,si,https://i.ytimg.com/vi/fxNI8qrXp0w/hqdefault.jpg,False
amrFGiVefZI,UCCK3OZi788Ok44K97WAhLKQ,Negombo Prison clash : Further hearing of case adjourned until July 23,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-16T17:40:13Z,25,News & Politics,PT1M52S,hd,false,si,si,https://i.ytimg.com/vi/amrFGiVefZI/hqdefault.jpg,False
bj8ZyAwByrY,UCgnFSj7jQffD5V5m05j4dPw,මීගමුව ගැටුමෙන් මියගිය සන්දික සහ මධුසරගේ දේහයන් සෝ සුසුම් මැද වැලිකඩ බන්ධනාගාරයෙන් නිවෙස් වෙතට,"මීගමුව ගැටුමෙන් මියගිය සන්දික සහ මධුසරගේ දේහයන් සෝ සුසුම් මැද වැලිකඩ බන්ධනාගාරයෙන් නිවෙස් වෙතට
#LKA #News1st #SL #Srilanka
Newsfirst.lk is a leading news website in Sri Lanka that provides a wide range of news and information on current events, politics, sports, weather, exams, business, entertainment, and world news. The website is known for its comprehensive coverage of breaking news and top stories from around the country and is a reliable source of up-to-date news and information. In addition to its news coverage, Newsfirst.lk also offers a variety of features and multimedia content, including video reports, podcasts, and photo galleries. Overall, Newsfirst.lk is an excellent resource for staying informed about the latest developments in Sri Lanka and around the world.


👉 Facebook Channel: https://m.me/j/AbaQ5X0ZEJrNW3q2/
👉 Whatsapp Channel එකට එකතු වෙන්න https://news1st.lk/WhatsappChannel
👉 Subscribe us: https://www.youtube.com/NewsFirstSrilanka

👉 JOIN US 
📌 Whatsapp - https://news1st.lk/whatsappg9
📌 Telegram - https://news1st.lk/Telegram  
📌 Viber - https://news1st.lk/viber  

👉 FOLLOW US    
📌Instagram - https://news1st.lk/instagram 
📌Youtube - https://news1st.lk/youtube 
📌Twitter - https://news1st.lk/twitter 
📌Tiktok - https://news1st.lk/tiktok 
📌Facebook - https://news1st.lk/facebook



Web: www.newsfirst.lk
Email: contact@newsfirst.lk
Telephone: +94 114792700

#News1st #SirasaTV #SirasaNews #BreakingNews #NewsLive #NewsfirstDigital #WithThePeople #NewsAtSeven #NewsAtTen  #WeReportYouDecide",breaking news sri lanka|cricket sri lanka|English news|Investigative journalism|Live streaming|sirasa news|sirasa tv|sri lanka|Sri Lanka news|Sri Lanka politics|Sri Lanka sports|TV news|ලංකා නිවුස්|ශ්‍රී ලංකා ප්‍රවෘත්ති|සිංහල නිව්ස්|news1st|Newsfirst Sri Lanka|Breaking News|Sri Lanka News Today|Sri Lanka News Live|Sri Lanka News Sinhala,2026-07-17T02:27:58Z,22,People & Blogs,PT1M55S,hd,false,si,si,https://i.ytimg.com/vi/bj8ZyAwByrY/hqdefault.jpg,False
HwTaYPUixYY,UCQTcNhAZidy1i9wwmdgf2Lw,මේක වීදුරු තිරත් එක්කම ගොඩනැඟුනු විශ්වාසයක්,"Watch ITN Programmes & More Updates at https://www.itn.lk

අසංධිමිත ❤ 
සෑම සති අන්තයකම රාත්‍රී 8.00 ට
#ITN #ITNSriLanka #ITNDigital #Asandhimitha #Teledrama 

ITN ON SOCIAL
Follow on Facebook : https://www.facebook.com/ITNSriLanka
Subscribe on YouTube : http://bit.ly/SubscribeITNSriLanka
Follow on Instagram : https://www.instagram.com/itn.srilanka
Follow on X : https://www.x.com/ITNSriLanka

© 2026 by Independent Television Network Ltd.
All rights reserved. No part of this video may be reproduced or transmitted in any form or by any means, electronic, mechanical, recording, or otherwise, without prior written permission of Independent Television Network Ltd.",itn|sri|lanka|programmes|sinhala|tv|lankan|independent|television|network|Asandhimitha,2026-07-17T06:00:31Z,24,Entertainment,PT1M,hd,false,si,si,https://i.ytimg.com/vi/HwTaYPUixYY/hqdefault.jpg,False
tcBIA4nO42c,UCOtYyt7W5PmPnwQjWWF_Z-Q,"මරු ආච්චි කැටෙයි, තාත්ති පැටියයි 😂","මරු ආච්චි කැටෙයි, තාත්ති පැටියයි 😂

𝗙𝗨𝗟𝗟 𝗘𝗣𝗜𝗦𝗢𝗗𝗘 👉 https://hiru.lk/D1yAZf
Siri - සිරී | සතියේ දින පහේම රාත්‍රී 6.00 ට හිරු TV තුළින්....
 
#HiruTV #HiruTVDigital  #Siri #සිරී",hiru tv|hiru tv digital|hiru tv sri lanka|hiru tv live|hiru tv official|hiru tv lk|hiru tv dramas|hiru tv teledramas|dramas hiru tv|teledramas hiru tv|hiru dramas|hiru teledramas|hiru tv programs|hiru tv drama clips|paata kurullo|hiru tv paata kurullo|ron soyaa|hiru tv ron soyaa|akurata yana welawe|podi waddo|happy hour|agara dagara|copy chat|Hiru Kumaru Adare Genalla|Amma|Tharu Adare|Sri Lanka Teledrama|Hiru TV Teledrama,2026-07-17T15:52:19Z,24,Entertainment,PT1M45S,hd,false,si,si,https://i.ytimg.com/vi/tcBIA4nO42c/hqdefault.jpg,False
2Rit7mFSH74,UCQTcNhAZidy1i9wwmdgf2Lw,ගොඩක් සිංදුවල මම නෑ...Best of Hits SL Chart Show#ITN #ITNSriLanka #ITNDigital #SLChartShow,"Watch ITN Programmes & More Updates at https://www.itn.lk

#ITN #ITNSriLanka #ITNDigital

ITN ON SOCIAL
Follow on Facebook : https://www.facebook.com/ITNSriLanka
Subscribe on YouTube : http://bit.ly/SubscribeITNSriLanka
Follow on Instagram : https://www.instagram.com/itn.srilanka
Follow on X : https://www.x.com/ITNSriLanka

© 2026 by Independent Television Network Ltd.
All rights reserved. No part of this video may be reproduced or transmitted in any form or by any means, electronic, mechanical, recording, or otherwise, without prior written permission of Independent Television Network Ltd.",itn|sri|lanka|programmes|sinhala|tv|lankan|independent|television|network,2026-07-17T11:45:14Z,24,Entertainment,PT49S,hd,false,si,en,https://i.ytimg.com/vi/2Rit7mFSH74/hqdefault.jpg,False
uwuBo-bl6Zo,UCaIc6SgS90ud_RgMSC6hW_w,Amuthu Kalliya (අමුතු කල්ලිය) | Episode 23 | 17th July 2026 | Swarnavahini TV,"Amuthu Kalliya (අමුතු කල්ලිය) | Episode 23 | 17th July 2026 | Swarnavahini TV

Watch the latest teledramas on the Swarnavahini YouTube Channel featuring full episodes of the best Sri Lankan daily drama updates! 🔥

Subscribe now and turn on notifications! 👇
🔗 https://www.youtube.com/channel/UCaIc6SgS90ud_RgMSC6hW_w?sub_confirmation=1

🔹 Watch the Full Playlist: https://www.youtube.com/playlist?list=PLB-GuAsjHIZY3csknNnE-NVuqUXyJF1kr

🌐 FOLLOW US:
🔹 Facebook: https://www.facebook.com/swarnavahini
🔹 Instagram: https://www.instagram.com/swarnavahini.tv
🔹 TikTok: https://www.tiktok.com/@swarnavahinisl
🔹 Website: https://swarnavahini.lk

© 2026 Swarnavahini. All Rights Reserved.

#AmuthuKalliya #අමුතුකල්ලිය #Swarnavahini #SwarnavahiniDrama #SinhalaTeledrama",swarnavahini|swarnavahini live|swarnavahini tv|swarnavahini teledramas|sinhala teledrama|new drama|sri lankan teledrama|swarnavahini digital|new sinhala teledrama|best sinhala teledramas|sinhala drama|best drama|best sinhala teledrama|sinhala best teledrama|teledrama sinhala|new teledrama|sinhala teledrama new|sri lankan drama|sri lanka drama|new drama episode|amuthu kalliya|anjali jayasinghe|lavan abhishek|vishwa kodikara|amuthu kalliya teledrama,2026-07-17T15:00:07Z,24,Entertainment,PT18M28S,hd,false,si,si,https://i.ytimg.com/vi/uwuBo-bl6Zo/hqdefault.jpg,False
rnx1Jbdm7P4,UCCK3OZi788Ok44K97WAhLKQ,හිටපු පොලිස්පතිගේ නිවසට වත්මන් පොලිස්පති සහ මහේස්ත්‍රාත් එයි | Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

හිටපු පොලිස්පති සී.ඩී. වික්‍රමරත්න ගිනි අවියකින් වෙඩි තබාගෙන අද (17) උදෑසන සියදිවි හානි කරගෙන තිබුණි.

අතුරුගිරියේ පිහිටි ඔහුගේ නිවසේදී වෙඩි තබාගෙන සියදිවි නසාගෙන ඇති බව වාර්තා විය.

ඒ අනුව අද දහවල් සිද්ධිය ඇතිවූ ස්ථානයට වත්මන් පොලිස්පති ප්‍රියන්ත වීරසූරිය සහ කඩුවෙල මහේස්ත්‍රාත්වරයා පැමිණ තිබුණි.

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T09:18:29Z,25,News & Politics,PT3M54S,hd,false,si,si,https://i.ytimg.com/vi/rnx1Jbdm7P4/hqdefault.jpg,False
cA4yBipKis4,UCckltLEhFLv8Xz_lQhYfwmg,වීදි සතුන්ගේ අර්බුදයට අගමැතිනියගෙන් විසඳුමක් - ''මොන තනතුරු දැරුවත් ගෙදර ගියාම මම ඔවුන්ගේ සේවකයෙක්'',"වීදි සතුන්ගේ අර්බුදයට අගමැතිනියගෙන් විසඳුමක් - ''මොන තනතුරු දැරුවත් ගෙදර ගියාම මම ඔවුන්ගේ සේවකයෙක්"" - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T15:02:20Z,25,News & Politics,PT1M47S,hd,false,si,si,https://i.ytimg.com/vi/cA4yBipKis4/hqdefault.jpg,False
69dqAJ5asgU,UCn0XmAUFv6d2tofMFEesSNw,"කිරි එරෙන්නේ නැති වුණාට, තාත්තගෙ ආදරේ මහ මෙරක් 🥺💔 #shorts","ලංකාවේ ජනප්‍රියම ටෙලිනාට්‍යය සහ වැඩසටහන් නැරඹීමට #SirasaTV Youtube නාලිකාව දැන්ම Subscribe කරන්න 
👉 www.youtube.com/@SirasaOfficial

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 
*𝗙𝗮𝗰𝗲𝗯𝗼𝗼𝗸 - https://www.facebook.com/sirasatvlk
*𝗜𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺 - https://www.instagram.com/sirasatv.lk 
*𝗧𝗶𝗸𝗧𝗼𝗸 - https://www.tiktok.com/@sirasatv
*𝗧𝘄𝗶𝘁𝘁𝗲𝗿 - https://www.twitter.com/sirasatvlk 
*𝗪𝗲𝗯 - https://www.sirasatv.lk

#SirasaTV #ThePeoplesChannel #lka",sirasa tv|sirasa tv youtube|sirasa tv live,2026-07-17T17:07:54Z,24,Entertainment,PT40S,hd,false,si,si,https://i.ytimg.com/vi/69dqAJ5asgU/hqdefault.jpg,False
